supermarket,raw_text,raw_category,standardized_category,scraped_date,product_url
RedMart,"10% OFF
$4.95
$5.50
Sunkist Lemon
500 g
4D
4.8
(31)
$0.99/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2478520434-s14782053583.html?fs_ab=2&priceCompare=skuId%3A14782053583%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A91471632346803%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.806451612903226&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=1365&price=4.95&review=31&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$2.90
Sumifru Premium Kamsookwang Pineapple
1.2 kg
3D
4.6
(3.2k)
$0.24/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304094411-s538238251.html?fs_ab=2&priceCompare=skuId%3A538238251%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A290%3BdisplayPrice%3A290%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.671245707149548&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=144581&price=2.9&review=3203&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"12% OFF
$3.95
$4.50
Cara Cara Orange
800 g
3D
4.8
(343)
$0.49/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2462104721-s14646364065.html?fs_ab=2&priceCompare=skuId%3A14646364065%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A395%3BdisplayPrice%3A395%3BsinglePromotionId%3A91471632277923%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.813411078717201&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=13768&price=3.95&review=343&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$3.95
Siam Coco Pre-Cut Thai Coconut
600 g
5D
4.8
(1.2k)
$0.66/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303248748-s536550875.html?fs_ab=2&priceCompare=skuId%3A536550875%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A395%3BdisplayPrice%3A395%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.820491109229467&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=142011&price=3.95&review=1181&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$1.25
Small Limes
150 g
3D
4.8
(5.7k)
$0.83/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304952735-s541064415.html?fs_ab=2&priceCompare=skuId%3A541064415%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A125%3BdisplayPrice%3A125%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.885784572131436&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=223280&price=1.25&review=5691&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$1.65
Large Seedless Limes
250 g
5D
4.9
(2.8k)
$0.66/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301090790-s527090746.html?fs_ab=2&priceCompare=skuId%3A527090746%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A165%3BdisplayPrice%3A165%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.921148255813954&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=189331&price=1.65&review=2752&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$4.86
$5.40
Queen Apple
700 g
4D
4.7
(134)
$0.69/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i2462186054-s14646337251.html?fs_ab=2&priceCompare=skuId%3A14646337251%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A486%3BdisplayPrice%3A486%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.798507462686567&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=5707&price=4.86&review=134&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"Any 2 Save 5%
$5.40
RedMart Unwaxed Lemons
650 g
7D
4.8
(6.1k)
$0.83/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i1548788612-s7249264792.html?fs_ab=2&priceCompare=skuId%3A7249264792%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A540%3BdisplayPrice%3A540%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.878480183426138&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=355130&price=5.4&review=6106&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$3.42
Pisang Berangan Malaysian Bananas
800 g
5D
4.5
(5.6k)
$0.43/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303368402-s536720427.html?fs_ab=2&priceCompare=skuId%3A536720427%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A342%3BdisplayPrice%3A342%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.590102205486821&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=212955&price=3.42&review=5577&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$4.95
Red Seedless Grapes
500 g
6D
4.7
(9.4k)
$0.99/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301098907-s527128159.html?fs_ab=2&priceCompare=skuId%3A527128159%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.790219475815044&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=519480&price=4.95&review=9386&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$3.37
Ya Pear
1 kg
4D
4.7
(1.8k)
$0.34/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i492118139-s1354076077.html?fs_ab=2&priceCompare=skuId%3A1354076077%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A337%3BdisplayPrice%3A337%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.7007616974972795&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=49873&price=3.37&review=1838&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$7.64
Global Seasons Medjool Dates
250 g
5W
4.8
(1.1k)
$3.06/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i326102782-s685756140.html?fs_ab=2&priceCompare=skuId%3A685756140%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A764%3BdisplayPrice%3A764%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.831940575673166&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=74070&price=7.64&review=1077&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$4.95
Granny Smith Green Apples
1 kg
7D
4.7
(3.2k)
$0.50/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301072998-s527094932.html?fs_ab=2&priceCompare=skuId%3A527094932%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A495%3BdisplayPrice%3A495%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.78636506440465&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=214603&price=4.95&review=3183&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$12.45
Grade A Red Flesh Seedless Watermelon
5 kg
3D
4.5
(8.1k)
$0.25/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i326126242-s685762063.html?fs_ab=2&priceCompare=skuId%3A685762063%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A1245%3BdisplayPrice%3A1245%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.580138511006679&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=315925&price=12.45&review=8086&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"Buy 2 For $7.95
$6.95
Jumbo Blueberries 125G
125 g
3D
4.7
(1.3k)
$5.56/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304950649-s541050507.html?fs_ab=2&priceCompare=skuId%3A541050507%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.7784&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=78344&price=6.95&review=1250&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"12% OFF
$6.95
$7.90
Sabah Pomelo (Small)
1 kg
16D
4.7
(612)
$0.70/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i304140762-s538354320.html?fs_ab=2&priceCompare=skuId%3A538354320%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A695%3BdisplayPrice%3A695%3BsinglePromotionId%3A91471632337877%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.707516339869281&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=31494&price=6.95&review=612&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$4.54
$5.04
PinKids Pink Lady Apples
600 g
3D
4.7
(210)
$0.76/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i303556358-s537178918.html?fs_ab=2&priceCompare=skuId%3A537178918%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A454%3BdisplayPrice%3A454%3BsinglePromotionId%3A91471632269928%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.723809523809524&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=13848&price=4.54&review=210&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"10% OFF
$4.05
$4.50
South Africa Fuji Apple
1 kg
5D
4.8
(590)
$0.40/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i491816223-s1352600919.html?fs_ab=2&priceCompare=skuId%3A1352600919%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A405%3BdisplayPrice%3A405%3BsinglePromotionId%3A91471728925819%3BsingleToolCode%3AsingleBuy%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.806779661016949&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=21811&price=4.05&review=590&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
RedMart,"$2.75
Grapefruit 2s
500 g
6D
4.8
(3.2k)
$0.55/100g","Dairy, Chilled & Eggs",Dairy,2026-04-01,https://www.lazada.sg/products/pdp-i301078832-s527100565.html?fs_ab=2&priceCompare=skuId%3A527100565%3Bsource%3Alazada-search-voucher-other%3Bsn%3A234f41c50fe34b836d8c4bfbc13a845b%3BoriginPrice%3A275%3BdisplayPrice%3A275%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1775012061121&c=&ratingscore=4.843478260869565&freeshipping=0&channelLpJumpArgs=&fuse_fs=&search=1&sale=243775&price=2.75&review=3220&location=Singapore&stock=1&lang=en&request_id=234f41c50fe34b836d8c4bfbc13a845b
